filename	state	filepath	filepath_denoised	word_count_original	word_count_denoised
ba_em_26.txt	ba	corpus/00_source_per_state/ba/ba_em_26.txt	corpus/02_extracted/ba/ba_em_26.md	720	710
ba_em_27.txt	ba	corpus/00_source_per_state/ba/ba_em_27.txt	corpus/02_extracted/ba/ba_em_27.md	870	854
ba_em_28.txt	ba	corpus/00_source_per_state/ba/ba_em_28.txt	corpus/02_extracted/ba/ba_em_28.md	739	727
ba_em_29.txt	ba	corpus/00_source_per_state/ba/ba_em_29.txt	corpus/02_extracted/ba/ba_em_29.md	969	960
ba_em_3.txt	ba	corpus/00_source_per_state/ba/ba_em_3.txt	corpus/02_extracted/ba/ba_em_3.md	6006	6123
ba_em_30.txt	ba	corpus/00_source_per_state/ba/ba_em_30.txt	corpus/02_extracted/ba/ba_em_30.md	1177	1174
ba_em_31.txt	ba	corpus/00_source_per_state/ba/ba_em_31.txt	corpus/02_extracted/ba/ba_em_31.md	1260	1233
ba_em_32.txt	ba	corpus/00_source_per_state/ba/ba_em_32.txt	corpus/02_extracted/ba/ba_em_32.md	1418	1371
ba_em_33.txt	ba	corpus/00_source_per_state/ba/ba_em_33.txt	corpus/02_extracted/ba/ba_em_33.md	1309	1300
ba_em_34.txt	ba	corpus/00_source_per_state/ba/ba_em_34.txt	corpus/02_extracted/ba/ba_em_34.md	837	814
ba_em_35.txt	ba	corpus/00_source_per_state/ba/ba_em_35.txt	corpus/02_extracted/ba/ba_em_35.md	2267	2224
ba_em_36.txt	ba	corpus/00_source_per_state/ba/ba_em_36.txt	corpus/02_extracted/ba/ba_em_36.md	320	310
ba_em_37.txt	ba	corpus/00_source_per_state/ba/ba_em_37.txt	corpus/02_extracted/ba/ba_em_37.md	401	395
ba_em_38.txt	ba	corpus/00_source_per_state/ba/ba_em_38.txt	corpus/02_extracted/ba/ba_em_38.md	609	621
ba_em_39.txt	ba	corpus/00_source_per_state/ba/ba_em_39.txt	corpus/02_extracted/ba/ba_em_39.md	834	826
ba_em_4.txt	ba	corpus/00_source_per_state/ba/ba_em_4.txt	corpus/02_extracted/ba/ba_em_4.md	2201	2569
ba_em_40.txt	ba	corpus/00_source_per_state/ba/ba_em_40.txt	corpus/02_extracted/ba/ba_em_40.md	1421	1389
ba_em_41.txt	ba	corpus/00_source_per_state/ba/ba_em_41.txt	corpus/02_extracted/ba/ba_em_41.md	914	907
ba_em_42.txt	ba	corpus/00_source_per_state/ba/ba_em_42.txt	corpus/02_extracted/ba/ba_em_42.md	1333	1310
ba_em_43.txt	ba	corpus/00_source_per_state/ba/ba_em_43.txt	corpus/02_extracted/ba/ba_em_43.md	173	179
ba_em_44.txt	ba	corpus/00_source_per_state/ba/ba_em_44.txt	corpus/02_extracted/ba/ba_em_44.md	664	659
ba_em_45.txt	ba	corpus/00_source_per_state/ba/ba_em_45.txt	corpus/02_extracted/ba/ba_em_45.md	685	672
ba_em_46.txt	ba	corpus/00_source_per_state/ba/ba_em_46.txt	corpus/02_extracted/ba/ba_em_46.md	1016	1002
ba_em_47.txt	ba	corpus/00_source_per_state/ba/ba_em_47.txt	corpus/02_extracted/ba/ba_em_47.md	555	544
ba_em_48.txt	ba	corpus/00_source_per_state/ba/ba_em_48.txt	corpus/02_extracted/ba/ba_em_48.md	456	451
ba_em_49.txt	ba	corpus/00_source_per_state/ba/ba_em_49.txt	corpus/02_extracted/ba/ba_em_49.md	594	584
ba_em_5.txt	ba	corpus/00_source_per_state/ba/ba_em_5.txt	corpus/02_extracted/ba/ba_em_5.md	542	565
ba_em_50.txt	ba	corpus/00_source_per_state/ba/ba_em_50.txt	corpus/02_extracted/ba/ba_em_50.md	1060	1053
ba_em_51.txt	ba	corpus/00_source_per_state/ba/ba_em_51.txt	corpus/02_extracted/ba/ba_em_51.md	959	959
ba_em_52.txt	ba	corpus/00_source_per_state/ba/ba_em_52.txt	corpus/02_extracted/ba/ba_em_52.md	576	566
ba_em_53.txt	ba	corpus/00_source_per_state/ba/ba_em_53.txt	corpus/02_extracted/ba/ba_em_53.md	990	965
ba_em_54.txt	ba	corpus/00_source_per_state/ba/ba_em_54.txt	corpus/02_extracted/ba/ba_em_54.md	317	314
ba_em_55.txt	ba	corpus/00_source_per_state/ba/ba_em_55.txt	corpus/02_extracted/ba/ba_em_55.md	513	506
ba_em_56.txt	ba	corpus/00_source_per_state/ba/ba_em_56.txt	corpus/02_extracted/ba/ba_em_56.md	704	701
ba_em_57.txt	ba	corpus/00_source_per_state/ba/ba_em_57.txt	corpus/02_extracted/ba/ba_em_57.md	578	576
ba_em_58.txt	ba	corpus/00_source_per_state/ba/ba_em_58.txt	corpus/02_extracted/ba/ba_em_58.md	756	747
ba_em_59.txt	ba	corpus/00_source_per_state/ba/ba_em_59.txt	corpus/02_extracted/ba/ba_em_59.md	636	625
ba_em_6.txt	ba	corpus/00_source_per_state/ba/ba_em_6.txt	corpus/02_extracted/ba/ba_em_6.md	1930	1878
ba_em_60.txt	ba	corpus/00_source_per_state/ba/ba_em_60.txt	corpus/02_extracted/ba/ba_em_60.md	828	827
ba_em_61.txt	ba	corpus/00_source_per_state/ba/ba_em_61.txt	corpus/02_extracted/ba/ba_em_61.md	613	596
ba_em_62.txt	ba	corpus/00_source_per_state/ba/ba_em_62.txt	corpus/02_extracted/ba/ba_em_62.md	1160	1157
ba_em_63.txt	ba	corpus/00_source_per_state/ba/ba_em_63.txt	corpus/02_extracted/ba/ba_em_63.md	194	182
ba_em_64.txt	ba	corpus/00_source_per_state/ba/ba_em_64.txt	corpus/02_extracted/ba/ba_em_64.md	1025	1021
ba_em_65.txt	ba	corpus/00_source_per_state/ba/ba_em_65.txt	corpus/02_extracted/ba/ba_em_65.md	510	499
ba_em_66.txt	ba	corpus/00_source_per_state/ba/ba_em_66.txt	corpus/02_extracted/ba/ba_em_66.md	615	607
ba_em_67.txt	ba	corpus/00_source_per_state/ba/ba_em_67.txt	corpus/02_extracted/ba/ba_em_67.md	686	683
ba_em_68.txt	ba	corpus/00_source_per_state/ba/ba_em_68.txt	corpus/02_extracted/ba/ba_em_68.md	772	768
ba_em_7.txt	ba	corpus/00_source_per_state/ba/ba_em_7.txt	corpus/02_extracted/ba/ba_em_7.md	1375	1353
ba_em_8.txt	ba	corpus/00_source_per_state/ba/ba_em_8.txt	corpus/02_extracted/ba/ba_em_8.md	1020	1017
ba_em_9.txt	ba	corpus/00_source_per_state/ba/ba_em_9.txt	corpus/02_extracted/ba/ba_em_9.md	981	963
ba_inf_1.txt	ba	corpus/00_source_per_state/ba/ba_inf_1.txt	corpus/02_extracted/ba/ba_inf_1.md	813	765
ba_inf_10.txt	ba	corpus/00_source_per_state/ba/ba_inf_10.txt	corpus/02_extracted/ba/ba_inf_10.md	2815	2702
ba_inf_11.txt	ba	corpus/00_source_per_state/ba/ba_inf_11.txt	corpus/02_extracted/ba/ba_inf_11.md	343	328
ba_inf_2.txt	ba	corpus/00_source_per_state/ba/ba_inf_2.txt	corpus/02_extracted/ba/ba_inf_2.md	855	821
ba_inf_3.txt	ba	corpus/00_source_per_state/ba/ba_inf_3.txt	corpus/02_extracted/ba/ba_inf_3.md	150	144
ba_inf_4.txt	ba	corpus/00_source_per_state/ba/ba_inf_4.txt	corpus/02_extracted/ba/ba_inf_4.md	1723	1673
ba_inf_5.txt	ba	corpus/00_source_per_state/ba/ba_inf_5.txt	corpus/02_extracted/ba/ba_inf_5.md	1073	1038
ba_inf_6.txt	ba	corpus/00_source_per_state/ba/ba_inf_6.txt	corpus/02_extracted/ba/ba_inf_6.md	229	224
ba_inf_7.txt	ba	corpus/00_source_per_state/ba/ba_inf_7.txt	corpus/02_extracted/ba/ba_inf_7.md	1118	1062
ba_inf_8.txt	ba	corpus/00_source_per_state/ba/ba_inf_8.txt	corpus/02_extracted/ba/ba_inf_8.md	1726	1653
ba_inf_9.txt	ba	corpus/00_source_per_state/ba/ba_inf_9.txt	corpus/02_extracted/ba/ba_inf_9.md	349	335
ba_inf_e_ef_1.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_1.txt	corpus/02_extracted/ba/ba_inf_e_ef_1.md	339	330
ba_inf_e_ef_10.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_10.txt	corpus/02_extracted/ba/ba_inf_e_ef_10.md	641	608
ba_inf_e_ef_11.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_11.txt	corpus/02_extracted/ba/ba_inf_e_ef_11.md	1464	1402
ba_inf_e_ef_12.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_12.txt	corpus/02_extracted/ba/ba_inf_e_ef_12.md	1375	1305
ba_inf_e_ef_13.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_13.txt	corpus/02_extracted/ba/ba_inf_e_ef_13.md	1028	966
ba_inf_e_ef_14.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_14.txt	corpus/02_extracted/ba/ba_inf_e_ef_14.md	317	308
ba_inf_e_ef_15.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_15.txt	corpus/02_extracted/ba/ba_inf_e_ef_15.md	1299	1246
ba_inf_e_ef_16.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_16.txt	corpus/02_extracted/ba/ba_inf_e_ef_16.md	1149	1095
ba_inf_e_ef_17.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_17.txt	corpus/02_extracted/ba/ba_inf_e_ef_17.md	1439	1360
ba_inf_e_ef_18.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_18.txt	corpus/02_extracted/ba/ba_inf_e_ef_18.md	1365	1262
ba_inf_e_ef_19.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_19.txt	corpus/02_extracted/ba/ba_inf_e_ef_19.md	1092	1042
ba_inf_e_ef_2.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_2.txt	corpus/02_extracted/ba/ba_inf_e_ef_2.md	1326	1258
ba_inf_e_ef_20.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_20.txt	corpus/02_extracted/ba/ba_inf_e_ef_20.md	592	561
ba_inf_e_ef_21.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_21.txt	corpus/02_extracted/ba/ba_inf_e_ef_21.md	1192	1144
ba_inf_e_ef_22.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_22.txt	corpus/02_extracted/ba/ba_inf_e_ef_22.md	374	362
ba_inf_e_ef_23.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_23.txt	corpus/02_extracted/ba/ba_inf_e_ef_23.md	1881	1826
ba_inf_e_ef_24.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_24.txt	corpus/02_extracted/ba/ba_inf_e_ef_24.md	901	878
ba_inf_e_ef_25.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_25.txt	corpus/02_extracted/ba/ba_inf_e_ef_25.md	3560	3431
ba_inf_e_ef_3.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_3.txt	corpus/02_extracted/ba/ba_inf_e_ef_3.md	642	621
ba_inf_e_ef_4.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_4.txt	corpus/02_extracted/ba/ba_inf_e_ef_4.md	656	623
ba_inf_e_ef_5.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_5.txt	corpus/02_extracted/ba/ba_inf_e_ef_5.md	951	910
ba_inf_e_ef_6.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_6.txt	corpus/02_extracted/ba/ba_inf_e_ef_6.md	2002	1921
ba_inf_e_ef_7.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_7.txt	corpus/02_extracted/ba/ba_inf_e_ef_7.md	3003	3022
ba_inf_e_ef_8.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_8.txt	corpus/02_extracted/ba/ba_inf_e_ef_8.md	959	1121
ba_inf_e_ef_9.txt	ba	corpus/00_source_per_state/ba/ba_inf_e_ef_9.txt	corpus/02_extracted/ba/ba_inf_e_ef_9.md	1159	1108
ce_ef_1.txt	ce	corpus/00_source_per_state/ce/ce_ef_1.txt	corpus/02_extracted/ce/ce_ef_1.md	1218	1175
ce_ef_10.txt	ce	corpus/00_source_per_state/ce/ce_ef_10.txt	corpus/02_extracted/ce/ce_ef_10.md	1116	1104
ce_ef_11.txt	ce	corpus/00_source_per_state/ce/ce_ef_11.txt	corpus/02_extracted/ce/ce_ef_11.md	962	944
ce_ef_12.txt	ce	corpus/00_source_per_state/ce/ce_ef_12.txt	corpus/02_extracted/ce/ce_ef_12.md	596	587
ce_ef_13.txt	ce	corpus/00_source_per_state/ce/ce_ef_13.txt	corpus/02_extracted/ce/ce_ef_13.md	1764	1727
ce_ef_14.txt	ce	corpus/00_source_per_state/ce/ce_ef_14.txt	corpus/02_extracted/ce/ce_ef_14.md	404	394
ce_ef_15.txt	ce	corpus/00_source_per_state/ce/ce_ef_15.txt	corpus/02_extracted/ce/ce_ef_15.md	504	490
ce_ef_16.txt	ce	corpus/00_source_per_state/ce/ce_ef_16.txt	corpus/02_extracted/ce/ce_ef_16.md	630	620
ce_ef_17.txt	ce	corpus/00_source_per_state/ce/ce_ef_17.txt	corpus/02_extracted/ce/ce_ef_17.md	309	299
ce_ef_18.txt	ce	corpus/00_source_per_state/ce/ce_ef_18.txt	corpus/02_extracted/ce/ce_ef_18.md	900	883
ce_ef_19.txt	ce	corpus/00_source_per_state/ce/ce_ef_19.txt	corpus/02_extracted/ce/ce_ef_19.md	3288	3224
ce_ef_2.txt	ce	corpus/00_source_per_state/ce/ce_ef_2.txt	corpus/02_extracted/ce/ce_ef_2.md	324	318
ce_ef_20.txt	ce	corpus/00_source_per_state/ce/ce_ef_20.txt	corpus/02_extracted/ce/ce_ef_20.md	1844	1798
ce_ef_21.txt	ce	corpus/00_source_per_state/ce/ce_ef_21.txt	corpus/02_extracted/ce/ce_ef_21.md	1304	1269
ce_ef_22.txt	ce	corpus/00_source_per_state/ce/ce_ef_22.txt	corpus/02_extracted/ce/ce_ef_22.md	543	560
ce_ef_23.txt	ce	corpus/00_source_per_state/ce/ce_ef_23.txt	corpus/02_extracted/ce/ce_ef_23.md	512	497
ce_ef_24.txt	ce	corpus/00_source_per_state/ce/ce_ef_24.txt	corpus/02_extracted/ce/ce_ef_24.md	967	930
ce_ef_25.txt	ce	corpus/00_source_per_state/ce/ce_ef_25.txt	corpus/02_extracted/ce/ce_ef_25.md	762	743
ce_ef_26.txt	ce	corpus/00_source_per_state/ce/ce_ef_26.txt	corpus/02_extracted/ce/ce_ef_26.md	317	297
ce_ef_27.txt	ce	corpus/00_source_per_state/ce/ce_ef_27.txt	corpus/02_extracted/ce/ce_ef_27.md	426	405
ce_ef_28.txt	ce	corpus/00_source_per_state/ce/ce_ef_28.txt	corpus/02_extracted/ce/ce_ef_28.md	710	694
ce_ef_29.txt	ce	corpus/00_source_per_state/ce/ce_ef_29.txt	corpus/02_extracted/ce/ce_ef_29.md	1204	1176
ce_ef_3.txt	ce	corpus/00_source_per_state/ce/ce_ef_3.txt	corpus/02_extracted/ce/ce_ef_3.md	426	422
ce_ef_30.txt	ce	corpus/00_source_per_state/ce/ce_ef_30.txt	corpus/02_extracted/ce/ce_ef_30.md	1458	1394
ce_ef_31.txt	ce	corpus/00_source_per_state/ce/ce_ef_31.txt	corpus/02_extracted/ce/ce_ef_31.md	843	820
ce_ef_32.txt	ce	corpus/00_source_per_state/ce/ce_ef_32.txt	corpus/02_extracted/ce/ce_ef_32.md	1302	1268
ce_ef_33.txt	ce	corpus/00_source_per_state/ce/ce_ef_33.txt	corpus/02_extracted/ce/ce_ef_33.md	586	576
ce_ef_34.txt	ce	corpus/00_source_per_state/ce/ce_ef_34.txt	corpus/02_extracted/ce/ce_ef_34.md	1967	1919
ce_ef_35.txt	ce	corpus/00_source_per_state/ce/ce_ef_35.txt	corpus/02_extracted/ce/ce_ef_35.md	604	577
ce_ef_36.txt	ce	corpus/00_source_per_state/ce/ce_ef_36.txt	corpus/02_extracted/ce/ce_ef_36.md	763	743
ce_ef_4.txt	ce	corpus/00_source_per_state/ce/ce_ef_4.txt	corpus/02_extracted/ce/ce_ef_4.md	292	287
ce_ef_5.txt	ce	corpus/00_source_per_state/ce/ce_ef_5.txt	corpus/02_extracted/ce/ce_ef_5.md	511	502
ce_ef_6.txt	ce	corpus/00_source_per_state/ce/ce_ef_6.txt	corpus/02_extracted/ce/ce_ef_6.md	1104	1077
ce_ef_7.txt	ce	corpus/00_source_per_state/ce/ce_ef_7.txt	corpus/02_extracted/ce/ce_ef_7.md	1832	1777
ce_ef_8.txt	ce	corpus/00_source_per_state/ce/ce_ef_8.txt	corpus/02_extracted/ce/ce_ef_8.md	1372	1327
ce_ef_9.txt	ce	corpus/00_source_per_state/ce/ce_ef_9.txt	corpus/02_extracted/ce/ce_ef_9.md	762	752
ce_em_1.txt	ce	corpus/00_source_per_state/ce/ce_em_1.txt	corpus/02_extracted/ce/ce_em_1.md	403	406
ce_em_10.txt	ce	corpus/00_source_per_state/ce/ce_em_10.txt	corpus/02_extracted/ce/ce_em_10.md	1896	1892
ce_em_11.txt	ce	corpus/00_source_per_state/ce/ce_em_11.txt	corpus/02_extracted/ce/ce_em_11.md	607	595
ce_em_12.txt	ce	corpus/00_source_per_state/ce/ce_em_12.txt	corpus/02_extracted/ce/ce_em_12.md	606	591
ce_em_13.txt	ce	corpus/00_source_per_state/ce/ce_em_13.txt	corpus/02_extracted/ce/ce_em_13.md	395	381
ce_em_14.txt	ce	corpus/00_source_per_state/ce/ce_em_14.txt	corpus/02_extracted/ce/ce_em_14.md	832	814
ce_em_15.txt	ce	corpus/00_source_per_state/ce/ce_em_15.txt	corpus/02_extracted/ce/ce_em_15.md	484	481
ce_em_16.txt	ce	corpus/00_source_per_state/ce/ce_em_16.txt	corpus/02_extracted/ce/ce_em_16.md	1021	992
ce_em_17.txt	ce	corpus/00_source_per_state/ce/ce_em_17.txt	corpus/02_extracted/ce/ce_em_17.md	474	464
ce_em_18.txt	ce	corpus/00_source_per_state/ce/ce_em_18.txt	corpus/02_extracted/ce/ce_em_18.md	842	827
ce_em_19.txt	ce	corpus/00_source_per_state/ce/ce_em_19.txt	corpus/02_extracted/ce/ce_em_19.md	637	622
ce_em_2.txt	ce	corpus/00_source_per_state/ce/ce_em_2.txt	corpus/02_extracted/ce/ce_em_2.md	964	934
ce_em_20.txt	ce	corpus/00_source_per_state/ce/ce_em_20.txt	corpus/02_extracted/ce/ce_em_20.md	588	576
ce_em_21.txt	ce	corpus/00_source_per_state/ce/ce_em_21.txt	corpus/02_extracted/ce/ce_em_21.md	2439	2339
ce_em_22.txt	ce	corpus/00_source_per_state/ce/ce_em_22.txt	corpus/02_extracted/ce/ce_em_22.md	1312	1295
ce_em_23.txt	ce	corpus/00_source_per_state/ce/ce_em_23.txt	corpus/02_extracted/ce/ce_em_23.md	1281	1238
ce_em_24.txt	ce	corpus/00_source_per_state/ce/ce_em_24.txt	corpus/02_extracted/ce/ce_em_24.md	1813	1748
ce_em_25.txt	ce	corpus/00_source_per_state/ce/ce_em_25.txt	corpus/02_extracted/ce/ce_em_25.md	872	837
ce_em_26.txt	ce	corpus/00_source_per_state/ce/ce_em_26.txt	corpus/02_extracted/ce/ce_em_26.md	1174	1126
ce_em_27.txt	ce	corpus/00_source_per_state/ce/ce_em_27.txt	corpus/02_extracted/ce/ce_em_27.md	807	783
ce_em_28.txt	ce	corpus/00_source_per_state/ce/ce_em_28.txt	corpus/02_extracted/ce/ce_em_28.md	1040	1017
ce_em_29.txt	ce	corpus/00_source_per_state/ce/ce_em_29.txt	corpus/02_extracted/ce/ce_em_29.md	1187	1124
ce_em_3.txt	ce	corpus/00_source_per_state/ce/ce_em_3.txt	corpus/02_extracted/ce/ce_em_3.md	1099	1082
ce_em_30.txt	ce	corpus/00_source_per_state/ce/ce_em_30.txt	corpus/02_extracted/ce/ce_em_30.md	1283	1248
ce_em_31.txt	ce	corpus/00_source_per_state/ce/ce_em_31.txt	corpus/02_extracted/ce/ce_em_31.md	706	687
ce_em_32.txt	ce	corpus/00_source_per_state/ce/ce_em_32.txt	corpus/02_extracted/ce/ce_em_32.md	573	557
ce_em_33.txt	ce	corpus/00_source_per_state/ce/ce_em_33.txt	corpus/02_extracted/ce/ce_em_33.md	361	360
ce_em_34.txt	ce	corpus/00_source_per_state/ce/ce_em_34.txt	corpus/02_extracted/ce/ce_em_34.md	781	769
ce_em_35.txt	ce	corpus/00_source_per_state/ce/ce_em_35.txt	corpus/02_extracted/ce/ce_em_35.md	208	202
ce_em_36.txt	ce	corpus/00_source_per_state/ce/ce_em_36.txt	corpus/02_extracted/ce/ce_em_36.md	1129	1106
ce_em_37.txt	ce	corpus/00_source_per_state/ce/ce_em_37.txt	corpus/02_extracted/ce/ce_em_37.md	1809	1737
ce_em_38.txt	ce	corpus/00_source_per_state/ce/ce_em_38.txt	corpus/02_extracted/ce/ce_em_38.md	699	680
ce_em_39.txt	ce	corpus/00_source_per_state/ce/ce_em_39.txt	corpus/02_extracted/ce/ce_em_39.md	1419	1378
ce_em_4.txt	ce	corpus/00_source_per_state/ce/ce_em_4.txt	corpus/02_extracted/ce/ce_em_4.md	1568	1573
ce_em_40.txt	ce	corpus/00_source_per_state/ce/ce_em_40.txt	corpus/02_extracted/ce/ce_em_40.md	1096	1073
ce_em_41.txt	ce	corpus/00_source_per_state/ce/ce_em_41.txt	corpus/02_extracted/ce/ce_em_41.md	560	548
ce_em_42.txt	ce	corpus/00_source_per_state/ce/ce_em_42.txt	corpus/02_extracted/ce/ce_em_42.md	885	868
ce_em_43.txt	ce	corpus/00_source_per_state/ce/ce_em_43.txt	corpus/02_extracted/ce/ce_em_43.md	928	921
ce_em_44.txt	ce	corpus/00_source_per_state/ce/ce_em_44.txt	corpus/02_extracted/ce/ce_em_44.md	1086	1072
ce_em_45.txt	ce	corpus/00_source_per_state/ce/ce_em_45.txt	corpus/02_extracted/ce/ce_em_45.md	1378	1350
ce_em_46.txt	ce	corpus/00_source_per_state/ce/ce_em_46.txt	corpus/02_extracted/ce/ce_em_46.md	3398	3331
ce_em_47.txt	ce	corpus/00_source_per_state/ce/ce_em_47.txt	corpus/02_extracted/ce/ce_em_47.md	2046	1973
ce_em_48.txt	ce	corpus/00_source_per_state/ce/ce_em_48.txt	corpus/02_extracted/ce/ce_em_48.md	3573	3506
ce_em_49.txt	ce	corpus/00_source_per_state/ce/ce_em_49.txt	corpus/02_extracted/ce/ce_em_49.md	543	551
ce_em_5.txt	ce	corpus/00_source_per_state/ce/ce_em_5.txt	corpus/02_extracted/ce/ce_em_5.md	1952	1981
ce_em_50.txt	ce	corpus/00_source_per_state/ce/ce_em_50.txt	corpus/02_extracted/ce/ce_em_50.md	514	506
ce_em_51.txt	ce	corpus/00_source_per_state/ce/ce_em_51.txt	corpus/02_extracted/ce/ce_em_51.md	3667	3611
ce_em_52.txt	ce	corpus/00_source_per_state/ce/ce_em_52.txt	corpus/02_extracted/ce/ce_em_52.md	3332	3256
ce_em_53.txt	ce	corpus/00_source_per_state/ce/ce_em_53.txt	corpus/02_extracted/ce/ce_em_53.md	2190	2130
ce_em_54.txt	ce	corpus/00_source_per_state/ce/ce_em_54.txt	corpus/02_extracted/ce/ce_em_54.md	1197	1176
ce_em_55.txt	ce	corpus/00_source_per_state/ce/ce_em_55.txt	corpus/02_extracted/ce/ce_em_55.md	448	437
ce_em_56.txt	ce	corpus/00_source_per_state/ce/ce_em_56.txt	corpus/02_extracted/ce/ce_em_56.md	307	301
ce_em_57.txt	ce	corpus/00_source_per_state/ce/ce_em_57.txt	corpus/02_extracted/ce/ce_em_57.md	815	782
ce_em_58.txt	ce	corpus/00_source_per_state/ce/ce_em_58.txt	corpus/02_extracted/ce/ce_em_58.md	941	901
ce_em_59.txt	ce	corpus/00_source_per_state/ce/ce_em_59.txt	corpus/02_extracted/ce/ce_em_59.md	825	783
ce_em_6.txt	ce	corpus/00_source_per_state/ce/ce_em_6.txt	corpus/02_extracted/ce/ce_em_6.md	4284	4215
ce_em_60.txt	ce	corpus/00_source_per_state/ce/ce_em_60.txt	corpus/02_extracted/ce/ce_em_60.md	527	504
ce_em_61.txt	ce	corpus/00_source_per_state/ce/ce_em_61.txt	corpus/02_extracted/ce/ce_em_61.md	609	579
ce_em_62.txt	ce	corpus/00_source_per_state/ce/ce_em_62.txt	corpus/02_extracted/ce/ce_em_62.md	673	648
ce_em_63.txt	ce	corpus/00_source_per_state/ce/ce_em_63.txt	corpus/02_extracted/ce/ce_em_63.md	501	485
ce_em_64.txt	ce	corpus/00_source_per_state/ce/ce_em_64.txt	corpus/02_extracted/ce/ce_em_64.md	2242	2243
ce_em_7.txt	ce	corpus/00_source_per_state/ce/ce_em_7.txt	corpus/02_extracted/ce/ce_em_7.md	1119	1084
ce_em_8.txt	ce	corpus/00_source_per_state/ce/ce_em_8.txt	corpus/02_extracted/ce/ce_em_8.md	2299	2190
ce_em_9.txt	ce	corpus/00_source_per_state/ce/ce_em_9.txt	corpus/02_extracted/ce/ce_em_9.md	2215	2152
ce_inf_1.txt	ce	corpus/00_source_per_state/ce/ce_inf_1.txt	corpus/02_extracted/ce/ce_inf_1.md	2255	2234
ce_inf_10.txt	ce	corpus/00_source_per_state/ce/ce_inf_10.txt	corpus/02_extracted/ce/ce_inf_10.md	1423	1417
ce_inf_11.txt	ce	corpus/00_source_per_state/ce/ce_inf_11.txt	corpus/02_extracted/ce/ce_inf_11.md	1570	1549
ce_inf_12.txt	ce	corpus/00_source_per_state/ce/ce_inf_12.txt	corpus/02_extracted/ce/ce_inf_12.md	555	542
ce_inf_13.txt	ce	corpus/00_source_per_state/ce/ce_inf_13.txt	corpus/02_extracted/ce/ce_inf_13.md	1817	1800
ce_inf_14.txt	ce	corpus/00_source_per_state/ce/ce_inf_14.txt	corpus/02_extracted/ce/ce_inf_14.md	1106	1096
ce_inf_15.txt	ce	corpus/00_source_per_state/ce/ce_inf_15.txt	corpus/02_extracted/ce/ce_inf_15.md	1065	1068
ce_inf_16.txt	ce	corpus/00_source_per_state/ce/ce_inf_16.txt	corpus/02_extracted/ce/ce_inf_16.md	1522	1502
ce_inf_17.txt	ce	corpus/00_source_per_state/ce/ce_inf_17.txt	corpus/02_extracted/ce/ce_inf_17.md	954	952
ce_inf_2.txt	ce	corpus/00_source_per_state/ce/ce_inf_2.txt	corpus/02_extracted/ce/ce_inf_2.md	977	959
ce_inf_3.txt	ce	corpus/00_source_per_state/ce/ce_inf_3.txt	corpus/02_extracted/ce/ce_inf_3.md	1012	995
ce_inf_4.txt	ce	corpus/00_source_per_state/ce/ce_inf_4.txt	corpus/02_extracted/ce/ce_inf_4.md	1077	1085
ce_inf_5.txt	ce	corpus/00_source_per_state/ce/ce_inf_5.txt	corpus/02_extracted/ce/ce_inf_5.md	1035	1035
ce_inf_6.txt	ce	corpus/00_source_per_state/ce/ce_inf_6.txt	corpus/02_extracted/ce/ce_inf_6.md	645	641
ce_inf_7.txt	ce	corpus/00_source_per_state/ce/ce_inf_7.txt	corpus/02_extracted/ce/ce_inf_7.md	4226	4163
ce_inf_8.txt	ce	corpus/00_source_per_state/ce/ce_inf_8.txt	corpus/02_extracted/ce/ce_inf_8.md	1135	1141
ce_inf_9.txt	ce	corpus/00_source_per_state/ce/ce_inf_9.txt	corpus/02_extracted/ce/ce_inf_9.md	931	945
ce_inf_e_ef_1.txt	ce	corpus/00_source_per_state/ce/ce_inf_e_ef_1.txt	corpus/02_extracted/ce/ce_inf_e_ef_1.md	440	418
